"POLITICAL_UNIT","NAME","WGMS_ID","YEAR","LOWER_BOUND","UPPER_BOUND","AREA","WINTER_BALANCE","WINTER_BALANCE_UNC","SUMMER_BALANCE","SUMMER_BALANCE_UNC","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","REMARKS"
"SE","STORGLACIAEREN",332,1999,1160,1180,0.0080000,1100,,-3650,,-2560,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1180,1200,0.0170000,1050,,-3610,,-2560,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1200,1220,0.0360000,910,,-3490,,-2580,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1220,1240,0.0530000,890,,-3380,,-2490,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1240,1260,0.0640000,930,,-3180,,-2250,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1260,1280,0.0840000,670,,-2880,,-2210,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1280,1300,0.0810000,980,,-2650,,-1670,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1300,1320,0.0950000,1100,,-2450,,-1350,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1320,1340,0.1500000,750,,-2140,,-1380,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1340,1360,0.2710000,720,,-1960,,-1240,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1360,1380,0.3200000,850,,-1870,,-1020,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1380,1400,0.2540000,880,,-1830,,-950,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1400,1420,0.1180000,1150,,-1640,,-480,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1420,1440,0.0790000,1250,,-1440,,-190,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1440,1460,0.0660000,1000,,-1260,,-270,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1460,1480,0.0820000,930,,-1220,,-280,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1480,1500,0.1490000,1090,,-1180,,-90,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1500,1520,0.2280000,1710,,-1010,,690,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1520,1540,0.1080000,1530,,-1020,,510,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1540,1560,0.1030000,1370,,-1010,,360,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1560,1580,0.1010000,1380,,-920,,470,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1580,1600,0.1420000,1680,,-770,,910,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1600,1620,0.1340000,1890,,-610,,1280,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1620,1640,0.1620000,2260,,-460,,1790,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1640,1660,0.1290000,2530,,-470,,2060,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1660,1680,0.0880000,2660,,-520,,2140,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1680,1700,0.0620000,2680,,-570,,2110,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,1700,1720,0.0530000,2820,,-1020,,1800,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,1999,9999,9999,3.2400000,1330,,-1510,,-180,,"Data reported by Per Holmlund."
"SE","STORGLACIAEREN",332,2000,1140,1160,0.0000000,1600,50.00000,-1670,50.00000,-70,50.00000,
"SE","STORGLACIAEREN",332,2000,1160,1180,0.0070000,1370,50.00000,-1750,50.00000,-380,50.00000,
"SE","STORGLACIAEREN",332,2000,1180,1200,0.0160000,940,50.00000,-1770,50.00000,-830,50.00000,
"SE","STORGLACIAEREN",332,2000,1200,1220,0.0340000,750,50.00000,-1790,,-1040,,
"SE","STORGLACIAEREN",332,2000,1220,1240,0.0490000,810,,-1770,,-960,,
"SE","STORGLACIAEREN",332,2000,1240,1260,0.0620000,730,,-1710,,-980,,
"SE","STORGLACIAEREN",332,2000,1260,1280,0.0840000,450,,-1600,,-1150,,
"SE","STORGLACIAEREN",332,2000,1280,1300,0.0800000,1020,,-1390,,-370,,
"SE","STORGLACIAEREN",332,2000,1300,1320,0.0930000,1100,,-1400,,-300,,
"SE","STORGLACIAEREN",332,2000,1320,1340,0.1500000,580,,-1530,,-940,,
"SE","STORGLACIAEREN",332,2000,1340,1360,0.2660000,640,,-1760,,-1120,,
"SE","STORGLACIAEREN",332,2000,1360,1380,0.3210000,860,,-1360,,-490,,
"SE","STORGLACIAEREN",332,2000,1380,1400,0.2490000,970,,-1130,,-160,,
"SE","STORGLACIAEREN",332,2000,1400,1420,0.1200000,1050,,-1050,,0,,
"SE","STORGLACIAEREN",332,2000,1420,1440,0.0710000,1320,,-930,,390,,
"SE","STORGLACIAEREN",332,2000,1440,1460,0.0690000,1510,,-920,,590,,
"SE","STORGLACIAEREN",332,2000,1460,1480,0.0850000,1530,,-880,,640,,
"SE","STORGLACIAEREN",332,2000,1480,1500,0.1490000,1510,,-840,,670,,
"SE","STORGLACIAEREN",332,2000,1500,1520,0.2270000,2220,,-790,,1430,,
"SE","STORGLACIAEREN",332,2000,1520,1540,0.1040000,2220,,-730,,1500,,
"SE","STORGLACIAEREN",332,2000,1540,1560,0.0940000,2230,,-690,,1530,,
"SE","STORGLACIAEREN",332,2000,1560,1580,0.0790000,2290,,-650,,1640,,
"SE","STORGLACIAEREN",332,2000,1580,1600,0.1250000,2580,,-610,,1970,,
"SE","STORGLACIAEREN",332,2000,1600,1620,0.1180000,2700,,-550,,2140,,
"SE","STORGLACIAEREN",332,2000,1620,1640,0.1510000,2990,,-490,,2500,,
"SE","STORGLACIAEREN",332,2000,1640,1660,0.1480000,3260,,-430,,2830,,
"SE","STORGLACIAEREN",332,2000,1660,1680,0.0940000,3170,,-390,,2780,,
"SE","STORGLACIAEREN",332,2000,1680,1700,0.0550000,2970,,-350,,2610,,
"SE","STORGLACIAEREN",332,2000,1700,1720,0.0260000,2950,,-320,,2630,,
"SE","STORGLACIAEREN",332,2000,9999,9999,3.1280000,1620,,-1040,,580,,
"SE","STORGLACIAEREN",332,2001,1140,1160,0.0030000,1480,50.00000,-3100,50.00000,-1620,50.00000,
"SE","STORGLACIAEREN",332,2001,1160,1180,0.0080000,1060,50.00000,-3100,50.00000,-2040,,
"SE","STORGLACIAEREN",332,2001,1180,1200,0.0170000,760,,-3100,,-2340,,
"SE","STORGLACIAEREN",332,2001,1200,1220,0.0360000,630,,-3060,,-2430,,
"SE","STORGLACIAEREN",332,2001,1220,1240,0.0530000,660,,-2960,,-2300,,
"SE","STORGLACIAEREN",332,2001,1240,1260,0.0650000,580,,-2920,,-2340,,
"SE","STORGLACIAEREN",332,2001,1260,1280,0.0830000,470,,-2950,,-2480,,
"SE","STORGLACIAEREN",332,2001,1280,1300,0.0810000,780,,-2720,,-1940,,
"SE","STORGLACIAEREN",332,2001,1300,1320,0.0960000,710,,-2520,,-1810,,
"SE","STORGLACIAEREN",332,2001,1320,1340,0.1500000,440,,-2360,,-1920,,
"SE","STORGLACIAEREN",332,2001,1340,1360,0.2710000,470,,-2310,,-1840,,
"SE","STORGLACIAEREN",332,2001,1360,1380,0.3200000,610,,-2190,,-1590,,
"SE","STORGLACIAEREN",332,2001,1380,1400,0.2550000,650,,-2230,,-1580,,
"SE","STORGLACIAEREN",332,2001,1400,1420,0.1180000,950,,-2060,,-1110,,
"SE","STORGLACIAEREN",332,2001,1420,1440,0.0790000,990,,-1890,,-890,,
"SE","STORGLACIAEREN",332,2001,1440,1460,0.0670000,870,,-1770,,-890,,
"SE","STORGLACIAEREN",332,2001,1460,1480,0.0820000,830,,-1630,,-800,,
"SE","STORGLACIAEREN",332,2001,1480,1500,0.1490000,1090,,-1440,,-350,,
"SE","STORGLACIAEREN",332,2001,1500,1520,0.2290000,1360,,-1470,,-110,,
"SE","STORGLACIAEREN",332,2001,1520,1540,0.1080000,1470,,-1470,,0,,
"SE","STORGLACIAEREN",332,2001,1540,1560,0.1020000,1390,,-1420,,30,,
"SE","STORGLACIAEREN",332,2001,1560,1580,0.1030000,1410,,-1330,,70,,
"SE","STORGLACIAEREN",332,2001,1580,1600,0.1410000,1580,,-1210,,370,,
"SE","STORGLACIAEREN",332,2001,1600,1620,0.1350000,1870,,-1070,,800,,
"SE","STORGLACIAEREN",332,2001,1620,1640,0.1620000,2290,,-980,,1310,,
"SE","STORGLACIAEREN",332,2001,1640,1660,0.1290000,2430,,-1000,,1440,,
"SE","STORGLACIAEREN",332,2001,1660,1680,0.0880000,2430,,-1030,,1390,,
"SE","STORGLACIAEREN",332,2001,1680,1700,0.0610000,2400,,-1070,,1320,,
"SE","STORGLACIAEREN",332,2001,1700,1720,0.0530000,2080,,-1380,,700,,
"SE","STORGLACIAEREN",332,2001,9999,9999,3.2420000,1140,,-1840,,-700,,
"SE","STORGLACIAEREN",332,2002,1140,1160,0.0030000,1930,50.00000,-4740,50.00000,-2810,50.00000,
"SE","STORGLACIAEREN",332,2002,1160,1180,0.0070000,1590,,-4720,,-3130,,
"SE","STORGLACIAEREN",332,2002,1180,1200,0.0180000,1170,,-4680,,-3500,,
"SE","STORGLACIAEREN",332,2002,1200,1220,0.0370000,930,,-4580,,-3660,,
"SE","STORGLACIAEREN",332,2002,1220,1240,0.5160000,900,,-4440,,-3540,,
"SE","STORGLACIAEREN",332,2002,1240,1260,0.0630000,960,,-4370,,-3410,,
"SE","STORGLACIAEREN",332,2002,1260,1280,0.0840000,680,,-4340,,-3660,,
"SE","STORGLACIAEREN",332,2002,1280,1300,0.0830000,920,,-4250,,-3320,,
"SE","STORGLACIAEREN",332,2002,1300,1320,0.0950000,1100,,-4200,,-3100,,
"SE","STORGLACIAEREN",332,2002,1320,1340,0.1520000,860,,-4000,,-3130,,
"SE","STORGLACIAEREN",332,2002,1340,1360,0.2650000,830,,-3750,,-2920,,
"SE","STORGLACIAEREN",332,2002,1360,1380,0.3250000,1040,,-3630,,-2590,,
"SE","STORGLACIAEREN",332,2002,1380,1400,0.2520000,1100,,-3230,,-2120,,
"SE","STORGLACIAEREN",332,2002,1400,1420,0.1180000,1520,,-2840,,-1330,,
"SE","STORGLACIAEREN",332,2002,1420,1440,0.0720000,1720,,-2550,,-840,,
"SE","STORGLACIAEREN",332,2002,1440,1460,0.0680000,1490,,-2300,,-810,,
"SE","STORGLACIAEREN",332,2002,1460,1480,0.0860000,1170,,-2060,,-890,,
"SE","STORGLACIAEREN",332,2002,1480,1500,0.1520000,1460,,-1760,,-300,,
"SE","STORGLACIAEREN",332,2002,1500,1520,0.2250000,2190,,-1540,,650,,
"SE","STORGLACIAEREN",332,2002,1520,1540,0.1060000,2100,,-1550,,550,,
"SE","STORGLACIAEREN",332,2002,1540,1560,0.0940000,1970,,-1460,,500,,
"SE","STORGLACIAEREN",332,2002,1560,1580,0.0840000,2050,,-1360,,690,,
"SE","STORGLACIAEREN",332,2002,1580,1600,0.1300000,2160,,-1260,,910,,
"SE","STORGLACIAEREN",332,2002,1600,1620,0.1220000,2740,,-1210,,1530,,
"SE","STORGLACIAEREN",332,2002,1620,1640,0.1510000,3330,,-1130,,2200,,
"SE","STORGLACIAEREN",332,2002,1640,1660,0.1480000,3590,,-1100,,2480,,
"SE","STORGLACIAEREN",332,2002,1660,1680,0.1030000,3550,,-1160,,2390,,
"SE","STORGLACIAEREN",332,2002,1680,1700,0.0690000,3440,,-1160,,2280,,
"SE","STORGLACIAEREN",332,2002,1700,1720,0.0410000,3770,,-1130,,2640,,
"SE","STORGLACIAEREN",332,2002,1720,1740,0.0070000,4680,,-1070,,3610,,
"SE","STORGLACIAEREN",332,2002,9999,9999,3.2120000,1750,,-2580,,-830,,
"SE","STORGLACIAEREN",332,2003,1140,1160,0.0030000,4700,50.00000,-4700,50.00000,-3490,50.00000,
"SE","STORGLACIAEREN",332,2003,1160,1180,0.0070000,4620,,-4620,,-3520,,
"SE","STORGLACIAEREN",332,2003,1180,1200,0.0180000,4430,,-4430,,-3450,,
"SE","STORGLACIAEREN",332,2003,1200,1220,0.0370000,4070,,-4070,,-3250,,
"SE","STORGLACIAEREN",332,2003,1220,1240,0.5160000,3810,,-3810,,-3010,,
"SE","STORGLACIAEREN",332,2003,1240,1260,0.0630000,3660,,-3660,,-2910,,
"SE","STORGLACIAEREN",332,2003,1260,1280,0.0840000,3480,,-3480,,-2990,,
"SE","STORGLACIAEREN",332,2003,1280,1300,0.0830000,3400,,-3400,,-2570,,
"SE","STORGLACIAEREN",332,2003,1300,1320,0.0950000,3310,,-3310,,-2410,,
"SE","STORGLACIAEREN",332,2003,1320,1340,0.1520000,3090,,-3090,,-2480,,
"SE","STORGLACIAEREN",332,2003,1340,1360,0.2650000,2920,,-2920,,-2220,,
"SE","STORGLACIAEREN",332,2003,1360,1380,0.3250000,2870,,-2870,,-2040,,
"SE","STORGLACIAEREN",332,2003,1380,1400,0.2520000,2800,,-2800,,-1800,,
"SE","STORGLACIAEREN",332,2003,1400,1420,0.1180000,2560,,-2560,,-1390,,
"SE","STORGLACIAEREN",332,2003,1420,1440,0.0720000,2330,,-2330,,-1220,,
"SE","STORGLACIAEREN",332,2003,1440,1460,0.0680000,2200,,-2200,,-1240,,
"SE","STORGLACIAEREN",332,2003,1460,1480,0.0860000,2060,,-2060,,-1160,,
"SE","STORGLACIAEREN",332,2003,1480,1500,0.1520000,1870,,-1870,,-730,,
"SE","STORGLACIAEREN",332,2003,1500,1520,0.2250000,1770,,-1770,,-100,,
"SE","STORGLACIAEREN",332,2003,1520,1540,0.1060000,1900,,-1900,,-250,,
"SE","STORGLACIAEREN",332,2003,1540,1560,0.0940000,1900,,-1900,,-320,,
"SE","STORGLACIAEREN",332,2003,1560,1580,0.0840000,1830,,-1830,,-150,,
"SE","STORGLACIAEREN",332,2003,1580,1600,0.1300000,1710,,-1710,,100,,
"SE","STORGLACIAEREN",332,2003,1600,1620,0.1220000,1610,,-1610,,460,,
"SE","STORGLACIAEREN",332,2003,1620,1640,0.1510000,1590,,-1590,,730,,
"SE","STORGLACIAEREN",332,2003,1640,1660,0.1480000,1640,,-1640,,1080,,
"SE","STORGLACIAEREN",332,2003,1660,1680,0.1030000,1690,,-1690,,1240,,
"SE","STORGLACIAEREN",332,2003,1680,1700,0.0690000,1730,,-1730,,1430,,
"SE","STORGLACIAEREN",332,2003,1700,1720,0.0410000,1710,,-1710,,1690,,
"SE","STORGLACIAEREN",332,2003,1720,1740,0.0070000,1630,,-1630,,2260,,
"SE","STORGLACIAEREN",332,2003,9999,9999,3.2120000,1380,,-2480,,-1040,,
"SE","STORGLACIAEREN",332,2004,1140,1160,0.0030000,1870,50.00000,-3170,50.00000,-1300,50.00000,
"SE","STORGLACIAEREN",332,2004,1160,1180,0.0079000,1710,50.00000,-3150,50.00000,-1440,50.00000,
"SE","STORGLACIAEREN",332,2004,1180,1200,0.0174000,1280,50.00000,-3120,50.00000,-1840,50.00000,
"SE","STORGLACIAEREN",332,2004,1200,1220,0.0365000,1100,50.00000,-3030,50.00000,-1930,50.00000,
"SE","STORGLACIAEREN",332,2004,1220,1240,0.0526000,1120,50.00000,-2870,50.00000,-1750,50.00000,
"SE","STORGLACIAEREN",332,2004,1240,1260,0.0639000,1030,50.00000,-2710,50.00000,-1680,50.00000,
"SE","STORGLACIAEREN",332,2004,1260,1280,0.0834000,830,50.00000,-2630,50.00000,-1800,50.00000,
"SE","STORGLACIAEREN",332,2004,1280,1300,0.0809000,1220,50.00000,-2430,50.00000,-1210,50.00000,
"SE","STORGLACIAEREN",332,2004,1300,1320,0.0958000,1180,50.00000,-2300,50.00000,-1120,50.00000,
"SE","STORGLACIAEREN",332,2004,1320,1340,0.1506000,940,50.00000,-2150,50.00000,-1210,50.00000,
"SE","STORGLACIAEREN",332,2004,1340,1360,0.2683000,950,50.00000,-1940,50.00000,-990,50.00000,
"SE","STORGLACIAEREN",332,2004,1360,1380,0.3240000,1080,50.00000,-1870,50.00000,-790,50.00000,
"SE","STORGLACIAEREN",332,2004,1380,1400,0.2518000,1130,50.00000,-1820,50.00000,-700,50.00000,
"SE","STORGLACIAEREN",332,2004,1400,1420,0.1196000,1470,50.00000,-1790,50.00000,-320,50.00000,
"SE","STORGLACIAEREN",332,2004,1420,1440,0.0722000,1490,50.00000,-1740,50.00000,-250,50.00000,
"SE","STORGLACIAEREN",332,2004,1440,1460,0.0680000,1200,50.00000,-1750,50.00000,-560,50.00000,
"SE","STORGLACIAEREN",332,2004,1460,1480,0.0842000,1010,50.00000,-1680,50.00000,-670,50.00000,
"SE","STORGLACIAEREN",332,2004,1480,1500,0.1521000,1300,50.00000,-1490,50.00000,-190,50.00000,
"SE","STORGLACIAEREN",332,2004,1500,1520,0.2248000,1990,50.00000,-1320,50.00000,670,50.00000,
"SE","STORGLACIAEREN",332,2004,1520,1540,0.1068000,1780,50.00000,-1360,50.00000,420,50.00000,
"SE","STORGLACIAEREN",332,2004,1540,1560,0.0964000,1690,50.00000,-1300,50.00000,400,50.00000,
"SE","STORGLACIAEREN",332,2004,1560,1580,0.0802000,1620,50.00000,-1220,50.00000,400,50.00000,
"SE","STORGLACIAEREN",332,2004,1580,1600,0.1246000,1820,50.00000,-1110,50.00000,710,50.00000,
"SE","STORGLACIAEREN",332,2004,1600,1620,0.1231000,2050,50.00000,-1040,50.00000,1020,50.00000,
"SE","STORGLACIAEREN",332,2004,1620,1640,0.1564000,2440,50.00000,-980,50.00000,1460,50.00000,
"SE","STORGLACIAEREN",332,2004,1640,1660,0.1487000,2780,50.00000,-1000,50.00000,1780,50.00000,
"SE","STORGLACIAEREN",332,2004,1660,1680,0.1017000,2800,50.00000,-1020,50.00000,1780,50.00000,
"SE","STORGLACIAEREN",332,2004,1680,1700,0.0701000,2480,50.00000,-1070,50.00000,1410,50.00000,
"SE","STORGLACIAEREN",332,2004,1700,1720,0.0390000,2800,50.00000,-1040,50.00000,1760,50.00000,
"SE","STORGLACIAEREN",332,2004,1720,1740,0.0072000,3690,50.00000,-970,50.00000,2720,50.00000,
"SE","STORGLACIAEREN",332,2004,9999,9999,3.2112000,1550,,-1670,,-120,,
"SE","STORGLACIAEREN",332,2005,1140,1160,0.0030000,860,50.00000,-3190,50.00000,-2330,50.00000,
"SE","STORGLACIAEREN",332,2005,1160,1180,0.0080000,1030,,-3200,,-2180,,
"SE","STORGLACIAEREN",332,2005,1180,1200,0.0170000,960,,-3210,,-2260,,
"SE","STORGLACIAEREN",332,2005,1200,1220,0.0360000,870,,-3240,,-2370,,
"SE","STORGLACIAEREN",332,2005,1220,1240,0.0530000,1010,,-3300,,-2290,,
"SE","STORGLACIAEREN",332,2005,1240,1260,0.0640000,860,,-3250,,-2390,,
"SE","STORGLACIAEREN",332,2005,1260,1280,0.0830000,500,,-2960,,-2460,,
"SE","STORGLACIAEREN",332,2005,1280,1300,0.0810000,720,,-2740,,-2010,,
"SE","STORGLACIAEREN",332,2005,1300,1320,0.0960000,760,,-2680,,-1920,,
"SE","STORGLACIAEREN",332,2005,1320,1340,0.1510000,560,,-2590,,-2030,,
"SE","STORGLACIAEREN",332,2005,1340,1360,0.2680000,670,,-2350,,-1680,,
"SE","STORGLACIAEREN",332,2005,1360,1380,0.3240000,870,,-2260,,-1400,,
"SE","STORGLACIAEREN",332,2005,1380,1400,0.2520000,850,,-2200,,-1350,,
"SE","STORGLACIAEREN",332,2005,1400,1420,0.1200000,1140,,-2090,,-950,,
"SE","STORGLACIAEREN",332,2005,1420,1440,0.0720000,1560,,-1940,,-380,,
"SE","STORGLACIAEREN",332,2005,1440,1460,0.0680000,1530,,-1780,,-250,,
"SE","STORGLACIAEREN",332,2005,1460,1480,0.0840000,1320,,-1650,,-320,,
"SE","STORGLACIAEREN",332,2005,1480,1500,0.1520000,1480,,-1460,,20,,
"SE","STORGLACIAEREN",332,2005,1500,1520,0.2250000,2290,,-1170,,1120,,
"SE","STORGLACIAEREN",332,2005,1520,1540,0.1070000,2230,,-1030,,1200,,
"SE","STORGLACIAEREN",332,2005,1540,1560,0.0960000,1990,,-910,,1080,,
"SE","STORGLACIAEREN",332,2005,1560,1580,0.0800000,2090,,-810,,1280,,
"SE","STORGLACIAEREN",332,2005,1580,1600,0.1250000,2290,,-760,,1530,,
"SE","STORGLACIAEREN",332,2005,1600,1620,0.1230000,2750,,-680,,2070,,
"SE","STORGLACIAEREN",332,2005,1620,1640,0.1560000,3160,,-620,,2540,,
"SE","STORGLACIAEREN",332,2005,1640,1660,0.1490000,3350,,-590,,2760,,
"SE","STORGLACIAEREN",332,2005,1660,1680,0.1020000,3410,,-570,,2830,,
"SE","STORGLACIAEREN",332,2005,1680,1700,0.0700000,3320,,-560,,2760,,
"SE","STORGLACIAEREN",332,2005,1700,1720,0.0390000,3750,,-560,,3190,,
"SE","STORGLACIAEREN",332,2005,1720,1740,0.0070000,5080,,-560,,4510,,
"SE","STORGLACIAEREN",332,2005,9999,9999,3.2110000,1640,,-1720,,-70,,
"SE","STORGLACIAEREN",332,2006,1140,1160,0.0030000,1190,,,,,,
"SE","STORGLACIAEREN",332,2006,1160,1180,0.0079000,1080,,-5000,,-3810,,
"SE","STORGLACIAEREN",332,2006,1180,1200,0.0174000,830,,-4980,,-3900,,
"SE","STORGLACIAEREN",332,2006,1200,1220,0.0365000,650,,-4910,,-4080,,
"SE","STORGLACIAEREN",332,2006,1220,1240,0.0526000,640,,-4760,,-4120,,
"SE","STORGLACIAEREN",332,2006,1240,1260,0.0639000,590,,-4500,,-3860,,
"SE","STORGLACIAEREN",332,2006,1260,1280,0.0834000,470,,-4240,,-3650,,
"SE","STORGLACIAEREN",332,2006,1280,1300,0.0809000,590,,-3980,,-3510,,
"SE","STORGLACIAEREN",332,2006,1300,1320,0.0958000,620,,-3900,,-3300,,
"SE","STORGLACIAEREN",332,2006,1320,1340,0.1506000,470,,-3760,,-3140,,
"SE","STORGLACIAEREN",332,2006,1340,1360,0.2683000,470,,-3490,,-3020,,
"SE","STORGLACIAEREN",332,2006,1360,1380,0.3240000,560,,-3360,,-2890,,
"SE","STORGLACIAEREN",332,2006,1380,1400,0.2518000,600,,-3190,,-2630,,
"SE","STORGLACIAEREN",332,2006,1400,1420,0.1196000,740,,-3290,,-2680,,
"SE","STORGLACIAEREN",332,2006,1420,1440,0.0722000,880,,-3210,,-2470,,
"SE","STORGLACIAEREN",332,2006,1440,1460,0.0680000,800,,-3090,,-2220,,
"SE","STORGLACIAEREN",332,2006,1460,1480,0.0842000,730,,-3090,,-2290,,
"SE","STORGLACIAEREN",332,2006,1480,1500,0.1521000,890,,-3090,,-2360,,
"SE","STORGLACIAEREN",332,2006,1500,1520,0.2248000,1190,,-2850,,-1960,,
"SE","STORGLACIAEREN",332,2006,1520,1540,0.1068000,1160,,-2400,,-1200,,
"SE","STORGLACIAEREN",332,2006,1540,1560,0.0964000,1070,,-2370,,-1200,,
"SE","STORGLACIAEREN",332,2006,1560,1580,0.0802000,1150,,-2320,,-1250,,
"SE","STORGLACIAEREN",332,2006,1580,1600,0.1246000,1330,,-2230,,-1080,,
"SE","STORGLACIAEREN",332,2006,1600,1620,0.1231000,1600,,-1900,,-560,,
"SE","STORGLACIAEREN",332,2006,1620,1640,0.1564000,1990,,-1670,,-70,,
"SE","STORGLACIAEREN",332,2006,1640,1660,0.1487000,2850,,-1490,,500,,
"SE","STORGLACIAEREN",332,2006,1660,1680,0.1017000,2940,,-1470,,1380,,
"SE","STORGLACIAEREN",332,2006,1680,1700,0.0701000,2880,,-1560,,1380,,
"SE","STORGLACIAEREN",332,2006,1700,1720,0.0390000,3160,,-1670,,1210,,
"SE","STORGLACIAEREN",332,2006,1720,1740,0.0072000,4530,,-1570,,1590,,
"SE","STORGLACIAEREN",332,2006,9999,9999,3.2112000,1100,,-2820,,-1720,,
"SE","STORGLACIAEREN",332,2007,1140,1160,0.0030000,1280,,-1550,,-270,,
"SE","STORGLACIAEREN",332,2007,1160,1180,0.0079000,1140,,-1540,,-400,,
"SE","STORGLACIAEREN",332,2007,1180,1200,0.0174000,1010,,-1580,,-560,,
"SE","STORGLACIAEREN",332,2007,1200,1220,0.0365000,990,,-1680,,-690,,
"SE","STORGLACIAEREN",332,2007,1220,1240,0.0526000,1100,,-1900,,-810,,
"SE","STORGLACIAEREN",332,2007,1240,1260,0.0639000,860,,-2060,,-1200,,
"SE","STORGLACIAEREN",332,2007,1260,1280,0.0834000,540,,-1940,,-1400,,
"SE","STORGLACIAEREN",332,2007,1280,1300,0.0809000,970,,-1670,,-700,,
"SE","STORGLACIAEREN",332,2007,1300,1320,0.0958000,1050,,-1700,,-650,,
"SE","STORGLACIAEREN",332,2007,1320,1340,0.1506000,680,,-1780,,-1100,,
"SE","STORGLACIAEREN",332,2007,1340,1360,0.2683000,730,,-1450,,-720,,
"SE","STORGLACIAEREN",332,2007,1360,1380,0.3240000,850,,-1290,,-440,,
"SE","STORGLACIAEREN",332,2007,1380,1400,0.2518000,980,,-1470,,-490,,
"SE","STORGLACIAEREN",332,2007,1400,1420,0.1196000,1360,,-1290,,80,,
"SE","STORGLACIAEREN",332,2007,1420,1440,0.0722000,1570,,-1230,,340,,
"SE","STORGLACIAEREN",332,2007,1440,1460,0.0680000,1370,,-1220,,160,,
"SE","STORGLACIAEREN",332,2007,1460,1480,0.0842000,1100,,-1160,,-60,,
"SE","STORGLACIAEREN",332,2007,1480,1500,0.1521000,1330,,-1040,,300,,
"SE","STORGLACIAEREN",332,2007,1500,1520,0.2248000,2000,,-800,,1200,,
"SE","STORGLACIAEREN",332,2007,1520,1540,0.1068000,2050,,-870,,1180,,
"SE","STORGLACIAEREN",332,2007,1540,1560,0.0964000,1840,,-910,,940,,
"SE","STORGLACIAEREN",332,2007,1560,1580,0.0802000,1880,,-800,,1080,,
"SE","STORGLACIAEREN",332,2007,1580,1600,0.1246000,2010,,-750,,1260,,
"SE","STORGLACIAEREN",332,2007,1600,1620,0.1231000,2220,,-540,,1680,,
"SE","STORGLACIAEREN",332,2007,1620,1640,0.1564000,2440,,-350,,2090,,
"SE","STORGLACIAEREN",332,2007,1640,1660,0.1487000,2810,,-320,,2490,,
"SE","STORGLACIAEREN",332,2007,1660,1680,0.1017000,3010,,-340,,2660,,
"SE","STORGLACIAEREN",332,2007,1680,1700,0.0701000,3290,,-340,,2950,,
"SE","STORGLACIAEREN",332,2007,1700,1720,0.0390000,3420,,-330,,3080,,
"SE","STORGLACIAEREN",332,2007,1720,1740,0.0072000,4250,,-220,,4030,,
"SE","STORGLACIAEREN",332,2007,9999,9999,3.2112000,1530,,-1120,,410,,
"SE","STORGLACIAEREN",332,2008,1140,1160,0.0030000,1160,,-2600,,-1440,,
"SE","STORGLACIAEREN",332,2008,1160,1180,0.0079000,1430,,-2610,,-1180,,
"SE","STORGLACIAEREN",332,2008,1180,1200,0.0174000,1430,,-2560,,-1130,,
"SE","STORGLACIAEREN",332,2008,1200,1220,0.0365000,1270,,-2450,,-1180,,
"SE","STORGLACIAEREN",332,2008,1220,1240,0.0526000,1210,,-2300,,-1080,,
"SE","STORGLACIAEREN",332,2008,1240,1260,0.0639000,1030,,-2250,,-1220,,
"SE","STORGLACIAEREN",332,2008,1260,1280,0.0834000,760,,-2200,,-1450,,
"SE","STORGLACIAEREN",332,2008,1280,1300,0.0809000,1070,,-2030,,-960,,
